ID	CorrectedPvalue	Name	GeneMembers	NumGenes
GO:0016567	0.00502	protein ubiquitination	CAND1|CDC42|CRBN|CUL2|FBXL16|FBXO2|FBXO41|HECTD1|HECW1|MYCBP2|PEX14|PSMA1|PSMA2|PSMA3|PSMA4|PSMA5|PSMA6|PSMA7|PSMB3|PSMB4|PSMB5|PSMB6|PSMB7|PSMC2|PSMC3|PSMD1|PSMD13|PSMD14|PSMD5|PSMD7|PSMD8|PSME1|RNF170|RRAGA|SEL1L|SKP1|TRIM2|TRIM3|TRIM36|UBE2K|UBE2O|USP7|VCP|WDR61|	44
GO:0051082	0.005419	unfolded protein binding	AFG3L2|CALR|CCT2|CCT3|CCT4|CCT5|CCT6A|CCT7|CCT8|CLU|CRYAB|DNAJA1|DNAJA2|DNAJA4|DNAJB1|DNAJB11|DNAJB2|DNAJB4|DNAJB6|ERLEC1|HSP90AB1|HSPA2|HSPA8|HSPA9|LMAN1|NPM1|NUDC|PFDN6|PPIA|PPIB|PPID|PPIF|PTGES3|RUVBL2|SPG7|TCP1|	36
GO:1901990	0.005602	regulation of mitotic cell cycle phase transition	APEX1|CARM1|CKAP5|DCTN3|DYNC1I2|DYNC1LI1|DYNLL1|HSPA2|MAPRE1|PLCB1|PPP1R9B|PPP2R1A|PRKAR2B|PRMT1|PSMA1|PSMA2|PSMA3|PSMA4|PSMA5|PSMA6|PSMA7|PSMB3|PSMB4|PSMB5|PSMB6|PSMB7|PSMC2|PSMC3|PSMD1|PSMD13|PSMD14|PSMD5|PSMD7|PSMD8|PSME1|RDX|RPA2|SIRT2|SKP1|TUBA1A|TUBA4A|TUBB|TUBB4A|YWHAE|YWHAG|	45
GO:0090175	0.005614	regulation of establishment of planar polarity	AP2A1|AP2M1|CDC42|MAGI2|PFN1|PSMA1|PSMA2|PSMA3|PSMA4|PSMA5|PSMA6|PSMA7|PSMB3|PSMB4|PSMB5|PSMB6|PSMB7|PSMC2|PSMC3|PSMD1|PSMD13|PSMD14|PSMD5|PSMD7|PSMD8|PSME1|	26
GO:0060071	0.005688	Wnt signaling pathway, planar cell polarity pathway	AP2A1|AP2M1|CDC42|MAGI2|PFN1|PSMA1|PSMA2|PSMA3|PSMA4|PSMA5|PSMA6|PSMA7|PSMB3|PSMB4|PSMB5|PSMB6|PSMB7|PSMC2|PSMC3|PSMD1|PSMD13|PSMD14|PSMD5|PSMD7|PSMD8|PSME1|	26
GO:0038095	0.005763	Fc-epsilon receptor signaling pathway	MAP2K4|MAPK1|MAPK10|MAPK3|MAPK9|PAK2|PIK3R1|PPP3CA|PPP3R1|PSMA1|PSMA2|PSMA3|PSMA4|PSMA5|PSMA6|PSMA7|PSMB3|PSMB4|PSMB5|PSMB6|PSMB7|PSMC2|PSMC3|PSMD1|PSMD13|PSMD14|PSMD5|PSMD7|PSMD8|PSME1|SKP1|	31
GO:1905368	0.005909	peptidase complex	AFG3L2|DNAJB2|F3|PSMA1|PSMA2|PSMA3|PSMA4|PSMA5|PSMA6|PSMA7|PSMB3|PSMB4|PSMB5|PSMB6|PSMB7|PSMC2|PSMC3|PSMD1|PSMD13|PSMD14|PSMD5|PSMD7|PSMD8|PSME1|RAD23A|RAD23B|SPG7|TXNL1|UCHL5|VCP|	30
GO:0010468	0.006518	regulation of gene expression	ABCA2|ACO1|ACTL6B|ACTR3|ADCY1|AGT|AHCYL1|ANXA7|APEX1|APOE|ARF4|ARHGEF11|ARHGEF2|ATP2B4|BAG3|BASP1|BMPR2|BRAF|C1QBP|C4B|CALCOCO1|CALR|CAMK1D|CAMK2A|CAMK2D|CAMKK2|CAND1|CARM1|CBX3|CD200|CD81|CFH|CIRBP|CLU|COPS2|CRTC1|CRYAB|CRYM|CUL2|CYFIP1|DAZAP1|DDX1|DNAJA4|DNAJB1|DNAJB6|DNM2|EIF2S1|EIF3E|EIF3H|EIF4A2|EIF4A3|EIF4B|EIF4E|ENO1|EPHB2|ERBB4|ERC1|ERP29|EZR|FUBP1|FYN|G3BP2|GAS7|GLO1|GRIN1|GRM5|GSN|GTPBP1|H1F0|H1FX|H3F3A|HABP4|HIF1AN|HIGD1A|HIST1H1E|HNRNPAB|HNRNPH1|HNRNPK|HOPX|HRAS|HSPA8|ILF2|ITGA6|KHDRBS1|LANCL2|LRPPRC|LRRFIP1|MAP2K1|MAPK1|MAPK10|MAPK3|MAPK9|MAPRE3|MATR3|MSN|MT3|MTIF2|MTPN|MYCBP2|MYEF2|MYH9|MYO6|NFIA|NME2|NPM1|NTRK2|NUDT21|OLFM1|PA2G4|PAIP1|PARK7|PDE2A|PEX14|PFN1|PHGDH|PIK3R1|PIN1|PLCB1|PLP1|PLXND1|PPID|PPP1CC|PPP1R12A|PPP2CA|PPP2R1A|PPP2R2A|PPP3CA|PPP3R1|PRDX2|PRKACB|PRKAR1A|PRKCA|PRKCB|PRKRA|PRNP|PSMA1|PSMA2|PSMA3|PSMA4|PSMA5|PSMA6|PSMA7|PSMB3|PSMB4|PSMB5|PSMB6|PSMB7|PSMC2|PSMC3|PSMD1|PSMD13|PSMD14|PSMD5|PSMD7|PSMD8|PSME1|PSPC1|PTBP1|PTK2B|PTPRN|PURA|QKI|RAB3GAP1|RAE1|RAN|RDX|RNH1|ROCK2|RPL10|RPL10A|RPL11|RPL12|RPL13A|RPL15|RPL18A|RPL21|RPL23|RPL23A|RPL27|RPL31|RPL35A|RPL5|RPL7|RPS10|RPS12|RPS13|RPS15A|RPS16|RPS17|RPS19|RPS23|RPS25|RPS28|RPS29|RPS3|RPS3A|RPS4X|RPS9|RPSA|RUVBL2|SARS|SEC14L2|SEMA4D|SERPINF1|SFPQ|SIRPA|SIRT2|SLC30A9|SMPD3|SNX6|SOD2|SORL1|SORT1|SPON1|SRI|SRP9|SRRT|SRSF3|SRSF7|SSB|STAT1|STRAP|STX1B|SUB1|SUMO2|TMPO|TSC22D2|TSFM|TSNAX|UBA3|UBE2O|USP7|VPS35|WARS|WASL|WBP2|WDR61|WFS1|XRCC5|XRCC6|YBX1|YWHAB|YWHAH|YWHAQ|	244
GO:0038093	0.006669	Fc receptor signaling pathway	ACTR3|ARPC1A|ARPC2|ARPC3|ARPC5|BAIAP2|CDC42|CYFIP1|CYFIP2|ELMO1|FYN|HSP90AB1|MAP2K4|MAPK1|MAPK10|MAPK3|MAPK9|NCKIPSD|PAK2|PIK3R1|PPP3CA|PPP3R1|PRKCE|PSMA1|PSMA2|PSMA3|PSMA4|PSMA5|PSMA6|PSMA7|PSMB3|PSMB4|PSMB5|PSMB6|PSMB7|PSMC2|PSMC3|PSMD1|PSMD13|PSMD14|PSMD5|PSMD7|PSMD8|PSME1|SKP1|WASL|	46
GO:0033238	0.006747	regulation of cellular amine metabolic process	ABAT|ATCAY|ATP2B4|COMT|HPRT1|MAOB|PARK7|PDE1B|PNKD|PSMA1|PSMA2|PSMA3|PSMA4|PSMA5|PSMA6|PSMA7|PSMB3|PSMB4|PSMB5|PSMB6|PSMB7|PSMC2|PSMC3|PSMD1|PSMD13|PSMD14|PSMD5|PSMD7|PSMD8|PSME1|VPS35|	31
GO:0023014	0.006763	signal transduction by protein phosphorylation	AGT|BRAF|CAB39|CAMKK2|CRYAB|DBNL|DLG2|DLG3|DLG4|ERBB4|FYN|GRIN1|HACD3|HRAS|LRRC7|MAP2K1|MAP2K4|MAP2K6|MAP4K4|MAPK1|MAPK10|MAPK3|MAPK8IP3|MAPK9|MT3|PAK2|PEA15|PSMA1|PSMA2|PSMA3|PSMA4|PSMA5|PSMA6|PSMA7|PSMB3|PSMB4|PSMB5|PSMB6|PSMB7|PSMC2|PSMC3|PSMD1|PSMD13|PSMD14|PSMD5|PSMD7|PSMD8|PSME1|PTK2B|PTPRA|RASAL1|RASGRF1|SHANK3|SHC3|SKP1|SPTB|SPTBN2|SPTBN4|STK39|SYNGAP1|WNK1|YWHAB|YWHAE|	63
GO:0002253	0.006851	activation of immune response	ACTR3|ARPC1A|ARPC2|ARPC3|ARPC5|BAIAP2|C1QBP|C4B|CACNB3|CDC42|CFH|CLU|CNPY3|CTSB|CYFIP1|CYFIP2|ELMO1|FYN|HRAS|HSP90AB1|MAP2K6|MAPK1|MAPK3|MATR3|NCKIPSD|PAK2|PDE4D|PIK3R1|PRKACB|PRKCB|PRKCE|PSMA1|PSMA2|PSMA3|PSMA4|PSMA5|PSMA6|PSMA7|PSMB3|PSMB4|PSMB5|PSMB6|PSMB7|PSMC2|PSMC3|PSMD1|PSMD13|PSMD14|PSMD5|PSMD7|PSMD8|PSME1|PSPC1|RFTN1|SFPQ|SKP1|THY1|WASL|WNK1|XRCC5|XRCC6|	61
GO:0033209	0.007119	tumor necrosis factor-mediated signaling pathway	ACTN4|BAG4|CDIP1|PSMA1|PSMA2|PSMA3|PSMA4|PSMA5|PSMA6|PSMA7|PSMB3|PSMB4|PSMB5|PSMB6|PSMB7|PSMC2|PSMC3|PSMD1|PSMD13|PSMD14|PSMD5|PSMD7|PSMD8|PSME1|PTK2B|STAT1|	26
GO:0007267	0.007604	cell-cell signaling	ADORA1|AGT|AKAP5|AMPH|AP2A1|AP2M1|APOE|BSN|CACNA1E|CACNA2D1|CACNB1|CACNB3|CADPS|CALCOCO1|CAMK2A|CDC42|CPE|CPLX1|CPNE6|CRTC1|CSPG5|DLG2|DLG4|DLGAP1|DLGAP2|EPHB2|ERC2|FERMT2|GABRA1|GABRB2|GABRG2|GAD1|GAD2|GLS|GNG2|GRIA1|GRIA2|GRIN1|GRM1|GRM2|GRM3|GRM5|HOMER1|HSPA8|KCND2|KCNQ2|LIN7A|MAGI2|MAPK1|MARK1|MPP2|NAPA|NAPB|NDRG2|NLGN3|NPTN|NPTX1|NRXN1|NRXN2|NTRK2|PARK7|PCLO|PCSK1|PFN1|PIP5K1C|PLCB1|PLP1|PPFIA4|PPP1R9A|PPP3CA|PPP3R1|PRKCG|PSMA1|PSMA2|PSMA3|PSMA4|PSMA5|PSMA6|PSMA7|PSMB3|PSMB4|PSMB5|PSMB6|PSMB7|PSMC2|PSMC3|PSMD1|PSMD13|PSMD14|PSMD5|PSMD7|PSMD8|PSME1|PTPRN|PTPRN2|RAB11FIP5|RAB1A|RAB3A|RAB3GAP1|RAPGEF4|RIMBP2|RPH3A|RYR2|SCN2B|SH3KBP1|SHC3|SKP1|SLC12A5|SLC17A7|SLC1A2|SLC1A3|SLC6A1|SLC9A3R1|SMPD3|SNAP25|SNCB|SNCG|SNX3|STX1A|STX1B|STXBP1|SV2A|SV2B|SYN1|SYN2|SYN3|SYNJ1|SYNJ2BP|SYT1|SYT12|SYT7|THY1|TJP1|UNC13A|VAMP1|VAMP2|VDAC1|VPS29|VPS35|WDR61|ZYX|	141
GO:1901987	0.007632	regulation of cell cycle phase transition	APEX1|ATP2B4|CARM1|CKAP5|DCTN3|DYNC1I2|DYNC1LI1|DYNLL1|HSPA2|MAPRE1|NPM1|PLCB1|PPP1R9B|PPP2R1A|PRKAR2B|PRMT1|PSMA1|PSMA2|PSMA3|PSMA4|PSMA5|PSMA6|PSMA7|PSMB3|PSMB4|PSMB5|PSMB6|PSMB7|PSMC2|PSMC3|PSMD1|PSMD13|PSMD14|PSMD5|PSMD7|PSMD8|PSME1|RDX|RPA2|SIRT2|SKP1|TUBA1A|TUBA4A|TUBB|TUBB4A|YWHAE|YWHAG|	47
GO:0002764	0.007649	immune response-regulating signaling pathway	ACTR3|ARPC1A|ARPC2|ARPC3|ARPC5|BAIAP2|CACNB3|CDC42|CNPY3|CTSB|CYFIP1|CYFIP2|ELMO1|FYN|HRAS|HSP90AB1|MAP2K4|MAP2K6|MAPK1|MAPK10|MAPK3|MAPK9|NCKIPSD|PAK2|PDE4D|PIK3R1|PPP3CA|PPP3R1|PRKACB|PRKCB|PRKCE|PSMA1|PSMA2|PSMA3|PSMA4|PSMA5|PSMA6|PSMA7|PSMB3|PSMB4|PSMB5|PSMB6|PSMB7|PSMC2|PSMC3|PSMD1|PSMD13|PSMD14|PSMD5|PSMD7|PSMD8|PSME1|RFTN1|SKP1|THY1|WASL|WNK1|	57
GO:0010498	0.007942	proteasomal protein catabolic process	BRSK2|CRBN|CUL2|DNAJB2|ERLEC1|FBXL16|FBXO2|HECW1|PSMA1|PSMA2|PSMA3|PSMA4|PSMA5|PSMA6|PSMA7|PSMB3|PSMB4|PSMB5|PSMB6|PSMB7|PSMC2|PSMC3|PSMD1|PSMD13|PSMD14|PSMD5|PSMD7|PSMD8|PSME1|RAD23A|RAD23B|SEL1L|SGTB|SIRT2|SKP1|TRIM2|TRIM3|UCHL1|VCP|WFS1|	40
GO:0002682	0.008006	regulation of immune system process	ABCE1|ABR|ACTR3|ADORA1|APOD|APOE|APPL2|ARPC1A|ARPC2|ARPC3|ARPC5|ATP6AP1|BAIAP2|C1QBP|C4B|CACNB3|CADM1|CALR|CAMK1D|CD200|CD47|CD81|CD9|CD99L2|CDC42|CFH|CLPTM1|CLU|CNPY3|CORO1A|CTSB|CXADR|CYFIP1|CYFIP2|DDX1|DUSP3|ELMO1|EZR|FAM49B|FKBP1A|FYN|GNAS|GSN|H3F3A|HK1|HRAS|HSP90AB1|HSPA9|HSPH1|ICAM5|JAM2|LGALS1|MAP2K4|MAP2K6|MAPK1|MAPK10|MAPK3|MAPK9|MATR3|MSN|NCKIPSD|NME2|NPDC1|NUDT21|PAK2|PARK7|PDE4D|PHPT1|PIK3R1|PLCB1|PPP3CA|PPP3R1|PRDX2|PRKACB|PRKAR1A|PRKCA|PRKCB|PRKCE|PRMT1|PRNP|PSMA1|PSMA2|PSMA3|PSMA4|PSMA5|PSMA6|PSMA7|PSMB3|PSMB4|PSMB5|PSMB6|PSMB7|PSMC2|PSMC3|PSMD1|PSMD13|PSMD14|PSMD5|PSMD7|PSMD8|PSME1|PSPC1|PTK2B|PTN|RFTN1|RPS19|RPS3|SFPQ|SH3KBP1|SIRPA|SKP1|SLC39A10|SMAP1|SMPD3|SNX6|STAT1|STK39|STX7|STXBP1|SWAP70|TFRC|THY1|TTLL12|UBE2K|VAMP2|WASL|WDR61|WNK1|XRCC5|XRCC6|	130
GO:0002757	0.008007	immune response-activating signal transduction	ACTR3|ARPC1A|ARPC2|ARPC3|ARPC5|BAIAP2|CACNB3|CDC42|CNPY3|CTSB|CYFIP1|CYFIP2|ELMO1|FYN|HRAS|HSP90AB1|MAP2K6|MAPK1|MAPK3|NCKIPSD|PAK2|PDE4D|PIK3R1|PRKACB|PRKCB|PRKCE|PSMA1|PSMA2|PSMA3|PSMA4|PSMA5|PSMA6|PSMA7|PSMB3|PSMB4|PSMB5|PSMB6|PSMB7|PSMC2|PSMC3|PSMD1|PSMD13|PSMD14|PSMD5|PSMD7|PSMD8|PSME1|RFTN1|SKP1|THY1|WASL|WNK1|	52
GO:0019773	0.008081	proteasome core complex, alpha-subunit complex	PSMA1|PSMA2|PSMA3|PSMA4|PSMA5|PSMA6|PSMA7|	7
GO:0051087	0.009296	chaperone binding	ATP1A1|ATP1A2|BAG3|BAG4|BAG5|BIN1|CALR|CLU|DNAJA1|DNAJA2|DNAJA4|DNAJB1|DNAJB2|DNAJB4|DNAJB6|ERP29|GNB5|HSPA2|HSPA8|HYOU1|PFDN6|PRNP|PTGES3|SCARB2|STIP1|TBCA|TIMM44|VWF|	28
GO:0030111	0.009395	regulation of Wnt signaling pathway	APOE|ATP6V0C|CDH2|HECW1|PIN1|PPP2CA|PPP2R1A|PSMA1|PSMA2|PSMA3|PSMA4|PSMA5|PSMA6|PSMA7|PSMB3|PSMB4|PSMB5|PSMB6|PSMB7|PSMC2|PSMC3|PSMD1|PSMD13|PSMD14|PSMD5|PSMD7|PSMD8|PSME1|RUVBL2|SLC9A3R1|SNX3|VCP|VPS35|WNK1|WNK2|	35
GO:0045088	0.009579	regulation of innate immune response	ABCE1|APOE|APPL2|C1QBP|CADM1|CNPY3|CTSB|FYN|HRAS|HSP90AB1|MAP2K6|MATR3|PAK2|PRKACB|PRKCE|PSMA1|PSMA2|PSMA3|PSMA4|PSMA5|PSMA6|PSMA7|PSMB3|PSMB4|PSMB5|PSMB6|PSMB7|PSMC2|PSMC3|PSMD1|PSMD13|PSMD14|PSMD5|PSMD7|PSMD8|PSME1|PSPC1|RFTN1|RPS19|SFPQ|SKP1|STAT1|TTLL12|UBE2K|XRCC5|XRCC6|	46
GO:0043687	0.01039715	post-translational protein modification	AGTPBP1|APLP2|APOE|CALU|CAND1|CDH2|CHGB|COPS2|COPS3|COPS7A|COPS8|CST3|CUL2|DCUN1D1|FBXL16|FBXO2|FBXO41|FN3K|FN3KRP|LGALS1|PDIA6|PSMA1|PSMA2|PSMA3|PSMA4|PSMA5|PSMA6|PSMA7|PSMB3|PSMB4|PSMB5|PSMB6|PSMB7|PSMC2|PSMC3|PSMD1|PSMD13|PSMD14|PSMD5|PSMD7|PSMD8|PSME1|PTP4A2|RAB1A|RAB2A|RAB3A|RAB8A|RCN1|SCG3|SKP1|SPARCL1|UBA3|UBE2F|VCAN|WFS1|	55
GO:0071347	0.01069485	cellular response to interleukin-1	AKAP12|CD47|MAPK3|OTUB1|PLCB1|PSMA1|PSMA2|PSMA3|PSMA4|PSMA5|PSMA6|PSMA7|PSMB3|PSMB4|PSMB5|PSMB6|PSMB7|PSMC2|PSMC3|PSMD1|PSMD13|PSMD14|PSMD5|PSMD7|PSMD8|PSME1|SIRPA|SKP1|	28
GO:0010565	0.011115	regulation of cellular ketone metabolic process	ACADVL|APPL2|ATCAY|ATP2B4|COMT|PARK7|PDK3|PRKCE|PSMA1|PSMA2|PSMA3|PSMA4|PSMA5|PSMA6|PSMA7|PSMB3|PSMB4|PSMB5|PSMB6|PSMB7|PSMC2|PSMC3|PSMD1|PSMD13|PSMD14|PSMD5|PSMD7|PSMD8|PSME1|	29
GO:0005844	0.0112385	polysome	CALR|EIF2S1|EIF3H|EIF4B|MYH10|PSMA1|PSMA6|RPL10A|RPL11|RPL18A|RPL31|RPL7|RPS23|RPS28|RPS29|RPS3|RPS4X|	17
GO:0043161	0.01127759	proteasome-mediated ubiquitin-dependent protein catabolic process	CRBN|CUL2|DNAJB2|ERLEC1|FBXL16|FBXO2|HECW1|PSMA1|PSMA2|PSMA3|PSMA4|PSMA5|PSMA6|PSMA7|PSMB3|PSMB4|PSMB5|PSMB6|PSMB7|PSMC2|PSMC3|PSMD1|PSMD13|PSMD14|PSMD5|PSMD7|PSMD8|PSME1|RAD23A|RAD23B|SEL1L|SGTB|SIRT2|SKP1|TRIM2|TRIM3|UCHL1|VCP|WFS1|	39
GO:0006468	0.01181803	protein phosphorylation	AAK1|ABI2|AGT|BMPR2|BRAF|BRSK2|CAB39|CAMK1D|CAMK2A|CAMK2B|CAMK2D|CAMKK2|CAMKV|CFL1|CIT|COPS2|COPS8|CPNE3|CRYAB|DBNL|DLG2|DLG3|DLG4|EIF2S1|EPHA4|EPHB2|ERBB4|ERC1|FYN|GRIN1|HACD3|HRAS|ITPKA|LMTK3|LRRC7|MAP2K1|MAP2K4|MAP2K6|MAP4K4|MAPK1|MAPK10|MAPK3|MAPK8IP3|MAPK9|MARK1|MT3|NME2|NTRK2|PAK2|PDK3|PEA15|PICK1|PIK3R1|PPP1R9B|PRKACB|PRKAR1B|PRKCA|PRKCB|PRKCE|PRKCG|PRKRA|PSMA1|PSMA2|PSMA3|PSMA4|PSMA5|PSMA6|PSMA7|PSMB3|PSMB4|PSMB5|PSMB6|PSMB7|PSMC2|PSMC3|PSMD1|PSMD13|PSMD14|PSMD5|PSMD7|PSMD8|PSME1|PTK2B|PTPRA|RASAL1|RASGRF1|ROCK2|SHANK3|SHC3|SIK3|SKP1|SPTB|SPTBN2|SPTBN4|STK39|SYNGAP1|THY1|TRIO|WNK1|WNK2|YWHAB|YWHAE|	102
GO:0002429	0.01186135	immune response-activating cell surface receptor signaling pathway	ACTR3|ARPC1A|ARPC2|ARPC3|ARPC5|BAIAP2|CACNB3|CDC42|CYFIP1|CYFIP2|ELMO1|FYN|HRAS|HSP90AB1|MAPK1|MAPK3|NCKIPSD|PAK2|PDE4D|PIK3R1|PRKACB|PRKCB|PRKCE|PSMA1|PSMA2|PSMA3|PSMA4|PSMA5|PSMA6|PSMA7|PSMB3|PSMB4|PSMB5|PSMB6|PSMB7|PSMC2|PSMC3|PSMD1|PSMD13|PSMD14|PSMD5|PSMD7|PSMD8|PSME1|RFTN1|SKP1|THY1|WASL|WNK1|	49
GO:0001671	0.01208621	ATPase activator activity	ATP1B2|ATP1B3|DNAJA1|DNAJA2|DNAJB1|DNAJB2|DNAJB4|DNAJB6|RAB3A|	9
GO:0031072	0.0123025	heat shock protein binding	ADORA1|CHORDC1|DNAJA1|DNAJA2|DNAJA4|DNAJB1|DNAJB2|DNAJB6|DNAJC7|HSP90AB1|HSPA2|HSPA8|HSPA9|MVD|PPID|PTGES3|RPS3|STIP1|	18
GO:0062012	0.01257812	regulation of small molecule metabolic process	ABCA2|ACADVL|AP2A1|APOE|APPL2|ATCAY|ATP2B4|COMT|DHCR7|ENO1|FAM3C|FDPS|HMGCS1|HPCA|ISCU|ME1|MVD|NLN|PARK7|PDK3|PFKFB2|PGK1|PPIF|PRKCE|PSMA1|PSMA2|PSMA3|PSMA4|PSMA5|PSMA6|PSMA7|PSMB3|PSMB4|PSMB5|PSMB6|PSMB7|PSMC2|PSMC3|PSMD1|PSMD13|PSMD14|PSMD5|PSMD7|PSMD8|PSME1|PTK2B|RAE1|RAN|SEC14L2|SLC25A12|SLC25A23|SMPD3|SORBS1|VCP|	54
GO:0071356	0.01312125	cellular response to tumor necrosis factor	ACTN4|AKAP12|ARHGEF2|BAG4|CDIP1|MAPK1|MAPK3|PSMA1|PSMA2|PSMA3|PSMA4|PSMA5|PSMA6|PSMA7|PSMB3|PSMB4|PSMB5|PSMB6|PSMB7|PSMC2|PSMC3|PSMD1|PSMD13|PSMD14|PSMD5|PSMD7|PSMD8|PSME1|PTK2B|RPS3|SMPD3|STAT1|	32
GO:0002768	0.0132393	immune response-regulating cell surface receptor signaling pathway	ACTR3|ARPC1A|ARPC2|ARPC3|ARPC5|BAIAP2|CACNB3|CDC42|CYFIP1|CYFIP2|ELMO1|FYN|HRAS|HSP90AB1|MAP2K4|MAPK1|MAPK10|MAPK3|MAPK9|NCKIPSD|PAK2|PDE4D|PIK3R1|PPP3CA|PPP3R1|PRKACB|PRKCB|PRKCE|PSMA1|PSMA2|PSMA3|PSMA4|PSMA5|PSMA6|PSMA7|PSMB3|PSMB4|PSMB5|PSMB6|PSMB7|PSMC2|PSMC3|PSMD1|PSMD13|PSMD14|PSMD5|PSMD7|PSMD8|PSME1|RFTN1|SKP1|THY1|WASL|WNK1|	54
GO:0034612	0.01324054	response to tumor necrosis factor	ACTN4|AKAP12|ARHGEF2|BAG4|CDIP1|MAPK1|MAPK3|PSMA1|PSMA2|PSMA3|PSMA4|PSMA5|PSMA6|PSMA7|PSMB3|PSMB4|PSMB5|PSMB6|PSMB7|PSMC2|PSMC3|PSMD1|PSMD13|PSMD14|PSMD5|PSMD7|PSMD8|PSME1|PTK2B|RPS3|SMPD3|STAT1|	32
GO:0045137	0.01328769	development of primary sexual characteristics	BASP1|EIF2S2|H3F3A|HMGCS1|IDH1|PTPRN|	6
GO:0008406	0.01341187	gonad development	BASP1|EIF2S2|H3F3A|HMGCS1|IDH1|PTPRN|	6
GO:0070555	0.0135384	response to interleukin-1	AKAP12|CD47|MAPK3|OTUB1|PLCB1|PRKCA|PSMA1|PSMA2|PSMA3|PSMA4|PSMA5|PSMA6|PSMA7|PSMB3|PSMB4|PSMB5|PSMB6|PSMB7|PSMC2|PSMC3|PSMD1|PSMD13|PSMD14|PSMD5|PSMD7|PSMD8|PSME1|SIRPA|SKP1|	29
GO:1903311	0.01519854	regulation of mRNA metabolic process	AHCYL1|APEX1|C1QBP|CIRBP|DAZAP1|GTPBP1|HNRNPK|HSPA8|KHDRBS1|MYEF2|NPM1|NUDT21|PAIP1|PRKCA|PSMA1|PSMA2|PSMA3|PSMA4|PSMA5|PSMA6|PSMA7|PSMB3|PSMB4|PSMB5|PSMB6|PSMB7|PSMC2|PSMC3|PSMD1|PSMD13|PSMD14|PSMD5|PSMD7|PSMD8|PSME1|PTBP1|ROCK2|SRSF3|SRSF7|YBX1|YWHAB|	41
GO:0005838	0.01575991	proteasome regulatory particle	PSMC2|PSMC3|PSMD1|PSMD13|PSMD14|PSMD5|PSMD7|PSMD8|	8
GO:0043197	0.01632589	dendritic spine	ABI2|ABR|ADORA1|AKAP5|ANKS1B|ARF4|ARFGEF2|ARHGAP44|ATP1A2|ATP2B1|BAIAP2|CAMK2A|CDC42|CLSTN1|CNN3|COMT|CRYAB|CYFIP1|DLG4|DNAJB1|DNM1|DNM2|EPHA4|FBXO2|GPM6A|GRIA1|GRIA2|GRIN1|GRM3|HIP1R|HOMER1|HPCA|ITPKA|KCND2|MAP1B|MPP2|MT3|MTMR2|MYH10|NRGN|NTRK2|PPP1CC|PPP1R1B|PPP1R9A|PPP1R9B|PPP3CA|PRKAR2B|PSD|PSMC2|PTK2B|RAB8A|RPH3A|SHANK2|SHANK3|SHISA7|SLC8A2|SRGAP2|SRI|SYNPO|	59
GO:0002684	0.018646	positive regulation of immune system process	ACTR3|APPL2|ARPC1A|ARPC2|ARPC3|ARPC5|ATP6AP1|BAIAP2|C1QBP|C4B|CACNB3|CADM1|CALR|CAMK1D|CD47|CD81|CD99L2|CDC42|CFH|CLU|CNPY3|CORO1A|CTSB|CYFIP1|CYFIP2|DDX1|ELMO1|FAM49B|FYN|GNAS|HK1|HRAS|HSP90AB1|HSPH1|JAM2|LGALS1|MAP2K6|MAPK1|MAPK3|MATR3|NCKIPSD|NUDT21|PAK2|PARK7|PDE4D|PIK3R1|PRKACB|PRKCA|PRKCB|PRKCE|PRMT1|PSMA1|PSMA2|PSMA3|PSMA4|PSMA5|PSMA6|PSMA7|PSMB3|PSMB4|PSMB5|PSMB6|PSMB7|PSMC2|PSMC3|PSMD1|PSMD13|PSMD14|PSMD5|PSMD7|PSMD8|PSME1|PSPC1|PTK2B|PTN|RFTN1|RPS19|RPS3|SFPQ|SH3KBP1|SIRPA|SKP1|SLC39A10|SMAP1|SNX6|STAT1|STK39|STX7|STXBP1|SWAP70|TFRC|THY1|UBE2K|VAMP2|WASL|WNK1|XRCC5|XRCC6|	98
GO:0035567	0.02027103	non-canonical Wnt signaling pathway	AP2A1|AP2M1|CAMK2A|CDC42|GNG2|MAGI2|PFN1|PLCB1|PPP3CA|PPP3R1|PSMA1|PSMA2|PSMA3|PSMA4|PSMA5|PSMA6|PSMA7|PSMB3|PSMB4|PSMB5|PSMB6|PSMB7|PSMC2|PSMC3|PSMD1|PSMD13|PSMD14|PSMD5|PSMD7|PSMD8|PSME1|	31
GO:1905330	0.02128	regulation of morphogenesis of an epithelium	AGT|AP2A1|AP2M1|CDC42|CLASP2|MAGI2|PFN1|PSMA1|PSMA2|PSMA3|PSMA4|PSMA5|PSMA6|PSMA7|PSMB3|PSMB4|PSMB5|PSMB6|PSMB7|PSMC2|PSMC3|PSMD1|PSMD13|PSMD14|PSMD5|PSMD7|PSMD8|PSME1|STAT1|	29
